date,price,market_cap,realized_cap,issuance_btc,supply,hashrate
2020-11-21,32500.17,556289169034,759139784378,450.00,17116500,51710965207940808704
2020-11-22,32367.72,554031805527,758435165286,450.00,17116800,51570416911357820928
2020-11-23,32230.57,551693810105,757724816838,450.00,17117100,51433418665724682240
2020-11-24,32088.87,549278042768,757008486786,450.00,17117400,51300243533634314240
2020-11-25,31942.84,546788034587,756285936119,450.00,17117700,51171131738048372736
2020-11-26,31792.73,544227953620,755556941244,450.00,17118000,51046288645018107904
2020-11-27,31638.81,541602565828,754821296032,450.00,17118300,50925883057366990848
2020-11-28,31481.38,538917191340,754078813688,450.00,17118600,50810045838164074496
2020-11-29,31320.80,536177656470,753329328464,450.00,17118900,50698868879306457088
2020-11-30,31157.43,533390241923,752572697168,450.00,17119200,50592404426707771392
2020-12-01,30991.65,530561627636,751808800487,450.00,17119500,50490664769523351552
2020-12-02,30823.89,527698834753,751037544101,450.00,17119800,50393622296609406976
2020-12-03,30654.56,524809165214,750258859570,450.00,17120100,50301209919091564544
2020-12-04,30484.11,521900139506,749472705018,450.00,17120400,50213321853593952256
2020-12-05,30312.98,518979433083,748679065577,450.00,17120700,50129814756441350144
2020-12-06,30141.63,516054811991,747877953613,450.00,17121000,50050509195074535424
2020-12-07,29970.51,513134068258,747069408721,450.00,17121300,49975191439096856576
2020-12-08,29800.07,510224955562,746253497495,450.00,17121600,49903615549865099264
2020-12-09,29630.77,507335125717,745430313079,450.00,17121900,49835505744413097984
2020-12-10,29463.04,504472066495,744599974500,450.00,17122200,49770559006804762624
2020-12-11,29297.30,501643041287,743762625792,450.00,17122500,49708447917783252992
2020-12-12,29133.96,498855031088,742918434922,450.00,17122800,49648823671847165952
2020-12-13,28973.41,496114679265,742067592522,450.00,17123100,49591319249642184704
2020-12-14,28816.02,493428239537,741210310449,450.00,17123400,49535552712810930176
2020-12-15,28662.12,490801527592,740346820178,450.00,17123700,49481130588172533760
2020-12-16,28512.02,488239876680,739477371042,450.00,17124000,49427651308281856000
2020-12-17,28366.01,485748097546,738602228347,450.00,17124300,49374708676009107456
2020-12-18,28224.33,483330442984,737721671356,450.00,17124600,49321895321740525568
2020-12-19,28087.21,480990577271,736835991186,450.00,17124900,49268806123079311360
2020-12-20,27954.80,478731550695,735945488617,450.00,17125200,49215041558475227136
2020-12-21,27827.26,476555779349,735050471836,450.00,17125500,49160210967975190528
2020-12-22,27704.69,474465030311,734151254144,450.00,17125800,49103935696216145920
2020-12-23,27587.16,472460412292,733248151629,450.00,17126100,49045852094826446848
2020-12-24,27474.68,470542371788,732341480843,450.00,17126400,48985614363514773504
2020-12-25,27367.25,468710694721,731431556483,450.00,17126700,48922897211270971392
2020-12-26,27264.82,466964513506,730518689118,450.00,17127000,48857398321237123072
2020-12-27,27167.29,465302319459,729603182952,450.00,17127300,48788840604908789760
2020-12-28,27074.55,463721980381,728685333667,450.00,17127600,48716974233364283392
2020-12-29,26986.42,462220763144,727765426351,450.00,17127900,48641578435181010944
2020-12-30,26902.73,460795361051,726843733525,450.00,17128200,48562463052567470080
2020-12-31,26823.24,459441925704,725920513290,450.00,17128500,48479469849010266112
2021-01-01,26747.71,458156103080,724996007612,450.00,17128800,48392473563406712832
2021-01-02,26675.84,456933073489,724070440742,450.00,17129100,48301382707226583040
2021-01-03,26607.33,455767595049,723144017807,450.00,17129400,48206140102724894720
2021-01-04,26541.86,454654050290,722216923556,450.00,17129700,48106723161624387584
2021-01-05,26479.07,453586495488,721289321292,450.00,17130000,48003143905008214016
2021-01-06,26418.61,452558712284,720361351985,450.00,17130300,47895448726426263552
2021-01-07,26360.10,451564261163,719433133577,450.00,17130600,47783717901435043840
2021-01-08,26303.14,450596536320,718504760478,450.00,17130900,47668064847975530496
2021-01-09,26247.36,449648821464,717576303262,450.00,17131200,47548635143163723776
2021-01-10,26192.36,448714346084,716647808561,450.00,17131500,47425605303232094208
2021-01-11,26137.73,447786341712,715719299154,450.00,17131800,47299181334537789440
2021-01-12,26083.09,446858097724,714790774255,450.00,17132100,47169597064749858816
2021-01-13,26028.05,445923016217,713862209986,450.00,17132400,47037112264554528768
2021-01-14,25972.24,444974665515,712933560043,450.00,17132700,46902010571482152960
2021-01-15,25915.30,444006831895,712004756536,450.00,17133000,46764597228760825856
2021-01-16,25856.87,443013569085,711075710996,450.00,17133300,46625196653443710976
2021-01-17,25796.64,441989245184,710146315554,450.00,17133600,46484149849432203264
2021-01-18,25734.28,440928586608,709216444258,450.00,17133900,46341811682415599616
2021-01-19,25669.52,439826718741,708285954532,450.00,17134200,46198548035159744512
2021-01-20,25602.10,438679202978,707354688764,450.00,17134500,46054732862979661824
2021-01-21,25531.79,437482069880,706422475996,450.00,17134800,45910745170604736512
2021-01-22,25458.38,436231848207,705489133717,450.00,17135100,45766965932959817728
2021-01-23,25381.70,434925589620,704554469731,450.00,17135400,45623774983612260352
2021-01-24,25301.62,433560888875,703618284094,450.00,17135700,45481547895738064896
2021-01-25,25218.01,432135899400,702680371096,450.00,17136000,45340652881400963072
2021-01-26,25130.82,430649344136,701740521272,450.00,17136300,45201447735680770048
2021-01-27,25040.00,429100521613,700798523434,450.00,17136600,45064276852690370560
2021-01-28,24945.54,427489307242,699854166689,450.00,17136900,44929468340746584064
2021-01-29,24847.48,425816149843,698907242455,450.00,17137200,44797331263875702784
2021-01-30,24745.85,424082063489,697957546421,450.00,17137500,44668153036406439936
2021-01-31,24640.77,422288614758,697004880472,450.00,17137800,44542196996609384448
2021-02-01,24532.35,420437905543,696049054540,450.00,17138100,44419700184164982784
2021-02-02,24420.75,418532551593,695089888374,450.00,17138400,44300871344672145408
2021-02-03,24306.14,416575656989,694127213216,450.00,17138700,44185889182453874688
2021-02-04,24188.74,414570784817,693160873363,450.00,17139000,44074900880581312512
2021-02-05,24068.77,412521924281,692190727621,450.00,17139300,43968020904355905536
2021-02-06,23946.50,410433454576,691216650612,450.00,17139600,43865330101489172480
2021-02-07,23822.20,408310105838,690238533950,450.00,17139900,43766875108953473024
2021-02-08,23696.16,406156917509,689256287267,450.00,17140200,43672668072998297600
2021-02-09,23568.69,403979194485,688269839073,450.00,17140500,43582686685197180928
2021-02-10,23440.12,401782461423,687279137468,450.00,17140800,43496874533684912128
2021-02-11,23310.78,399572415599,686284150669,450.00,17141100,43415141765031100416
2021-02-12,23181.00,397354878708,685284867381,450.00,17141400,43337366048551501824
2021-02-13,23051.14,395135748018,684281296991,450.00,17141700,43263393831354859520
2021-02-14,22921.53,392920947286,683273469583,450.00,17142000,43193041869128810496
2021-02-15,22792.53,390716377824,682261435793,450.00,17142300,43126099014643466240
2021-02-16,22664.47,388527870139,681245266486,450.00,17142600,43062328243253878784
2021-02-17,22537.68,386361136522,680225052276,450.00,17142900,43001468892348809216
2021-02-18,22412.49,384221724971,679200902875,450.00,17143200,42943239089763926016
2021-02-19,22289.20,382114974819,678172946305,450.00,17143500,42887338344663121920
2021-02-20,22168.13,380045974419,677141327948,450.00,17143800,42833450273309745152
2021-02-21,22049.54,378019521211,676106209473,450.00,17144100,42781245431489855488
2021-02-22,21933.70,376040084479,675067767628,450.00,17144400,42730384225101799424
2021-02-23,21820.84,374111771093,674026192919,450.00,17144700,42680519870566957056
2021-02-24,21711.19,372238294482,672981688185,450.00,17145000,42631301377212710912
2021-02-25,21604.93,370422947072,671934467084,450.00,17145300,42582376524594675712
2021-02-26,21502.23,368668576388,670884752494,450.00,17145600,42533394808819499008
2021-02-27,21403.23,366977564990,669832774858,450.00,17145900,42484010333255065600
2021-02-28,21308.03,365351814366,668778770470,450.00,17146200,42433884620531245056
2021-03-01,21216.73,363792732905,667722979730,450.00,17146500,42382689324391022592
2021-03-02,21129.38,362301227988,666665645379,450.00,17146800,42330108821712281600
2021-03-03,21045.99,360877702259,665607010720,450.00,17147100,42275842666839089152
2021-03-04,20966.56,359522054056,664547317854,450.00,17147400,42219607892208025600
2021-03-05,20891.06,358233681968,663486805933,450.00,17147700,42161141141095145472
2021-03-06,20819.42,357011493458,662425709452,450.00,17148000,42100200620116959232
2021-03-07,20751.56,355853917440,661364256592,450.00,17148300,42036567860875788288
2021-03-08,20687.34,354758920681,660302667621,450.00,17148600,41970049281827151872
2021-03-09,20626.63,353724027869,659241153379,450.00,17148900,41900477543054540800
2021-03-10,20569.26,352746345145,658179913841,450.00,17149200,41827712688160178176
2021-03-11,20515.03,351822586886,657119136787,450.00,17149500,41751643068914122752
2021-03-12,20463.74,350949105493,656058996575,450.00,17149800,41672186049652342784
2021-03-13,20415.15,350121923922,654999653037,450.00,17150100,41589288489681305600
2021-03-14,20369.02,349336770662,653941250500,450.00,17150400,41502927003137769472
2021-03-15,20325.07,348589116867,652883916935,450.00,17150700,41413107996881772544
2021-03-16,20283.03,347874215304,651827763252,450.00,17151000,41319867488073474048
2021-03-17,20242.61,347187140808,650772882738,450.00,17151300,41223270704118988800
2021-03-18,20203.53,346522831886,649719350640,450.00,17151600,41123411468674318336
2021-03-19,20165.47,345876133118,648667223896,450.00,17151900,41020411378385575936
2021-03-20,20128.14,345241838019,647616541027,450.00,17152200,40914418776030273536
2021-03-21,20091.22,344614731996,646567322167,450.00,17152500,40805607526716866560
2021-03-22,20054.43,343989635040,645519569249,450.00,17152800,40694175604812513280
2021-03-23,20017.46,343361443838,644473266339,450.00,17153100,40580343500306522112
2021-03-24,19980.01,342725172918,643428380109,450.00,17153400,40464352454385909760
2021-03-25,19941.82,342075994548,642384860450,450.00,17153700,40346462535104258048
2021-03-26,19902.60,341409277029,641342641216,450.00,17154000,40226950565164007424
2021-03-27,19862.11,340720621115,640301641095,450.00,17154300,40106107915001856000
2021-03-28,19820.10,340005894251,639261764592,450.00,17154600,39984238175562366976
2021-03-29,19776.35,339261262382,638222903130,450.00,17154900,39861654726349914112
2021-03-30,19730.65,338483219089,637184936232,450.00,17155200,39738678215556087808
2021-03-31,19682.82,337668611820,636147732811,450.00,17155500,39615633970240421888
2021-04-01,19632.70,336814665046,635111152519,450.00,17155800,39492849355682897920
2021-04-02,19580.15,335919000154,634075047175,450.00,17156100,39370651104092676096
2021-04-03,19525.05,334979651959,633039262233,450.00,17156400,39249362633825411072
2021-04-04,19467.33,333995081701,632003638300,450.00,17156700,39129301381095628800
2021-04-05,19406.90,332964186473,630968012679,450.00,17157000,39010776166839402496
2021-04-06,19343.74,331886305010,629932220926,450.00,17157300,38894084621851779072
2021-04-07,19277.83,330761219823,628896098405,450.00,17157600,38779510693561401344
2021-04-08,19209.18,329589155700,627859481844,450.00,17157900,38667322257777868800
2021-04-09,19137.83,328370774584,626822210854,450.00,17158200,38557768858433208320
2021-04-10,19063.86,327107166936,625784129421,450.00,17158500,38451079597711032320
2021-04-11,18987.33,325799839635,624745087351,450.00,17158800,38347461198002126848
2021-04-12,18908.38,324450700580,623704941648,450.00,17159100,38247096255836192768
2021-04-13,18827.12,323062040111,622663557831,450.00,17159400,38150141706313367552
2021-04-14,18743.71,321636509443,621620811168,450.00,17159700,38056727514611621888
2021-04-15,18658.34,320177096303,620576587815,450.00,17160000,37966955608889925632
2021-04-16,18571.18,318687097991,619530785870,450.00,17160300,37880899066378346496
2021-04-17,18482.46,317170092096,618483316302,450.00,17160600,37798601561678938112
2021-04-18,18392.39,315629905138,617434103788,450.00,17160900,37720077083343413248
2021-04-19,18301.20,314070579388,616383087411,450.00,17161200,37645309921701232640
2021-04-20,18209.15,312496338163,615330221250,450.00,17161500,37574254927739510784
2021-04-21,18116.49,310911549883,614275474833,450.00,17161800,37506838039651246080
2021-04-22,18023.48,309320691194,613218833463,450.00,17162100,37442957070531534848
2021-04-23,17930.38,307728309464,612160298408,450.00,17162400,37382482747674607616
2021-04-24,17837.46,306138984958,611099886966,450.00,17162700,37325259991070367744
2021-04-25,17744.99,304557293010,610037632384,450.00,17163000,37271109416067883008
2021-04-26,17653.23,302987766495,608973583662,450.00,17163300,37219829042813476864
2021-04-27,17562.45,301434858902,607907805214,450.00,17163600,37171196193022074880
2021-04-28,17472.89,299902908314,606840376416,450.00,17163900,37124969552929021952
2021-04-29,17384.80,298396102570,605771391021,450.00,17164200,37080891379916152832
2021-04-30,17298.40,296918445892,604700956473,450.00,17164500,37038689829318213632
2021-05-01,17213.93,295473727242,603629193103,450.00,17164800,36998081377292623872
2021-05-02,17131.59,294065490642,602556233226,450.00,17165100,36958773315366748160
2021-05-03,17051.57,292697007698,601482220148,450.00,17165400,36920466292341850112
2021-05-04,16974.04,291371252531,600407307084,450.00,17165700,36882856879609155584
2021-05-05,16899.15,290090879299,599331656007,450.00,17166000,36845640136585093120
2021-05-06,16827.05,288858202482,598255436424,450.00,17166300,36808512153869561856
2021-05-07,16757.84,287675180073,597178824106,450.00,17166600,36771172552831016960
2021-05-08,16691.62,286543399778,596101999770,450.00,17166900,36733326921588367360
2021-05-09,16628.46,285464068336,595025147724,450.00,17167200,36694689168755494912
2021-05-10,16568.40,284438004009,593948454502,450.00,17167500,36654983777798062080
